image_id,cc,sim,kld
COCO_val2014_000000245664,0.9201642274856567,0.8124659061431885,0.12232344597578049
COCO_val2014_000000512576,0.9340333938598633,0.856395423412323,0.06627790629863739
COCO_val2014_000000494957,0.7402531504631042,0.6821789741516113,0.3080174922943115
COCO_val2014_000000313337,0.8922170996665955,0.7729873657226562,0.18225154280662537
COCO_val2014_000000161940,0.9308082461357117,0.8158340454101562,0.12181542068719864
COCO_val2014_000000209468,0.8877701759338379,0.736583948135376,0.24558967351913452
COCO_val2014_000000023201,0.8789629340171814,0.7522281408309937,0.21980933845043182
COCO_val2014_000000511777,0.948472797870636,0.8547524809837341,0.06268809735774994
COCO_val2014_000000312192,0.8932328224182129,0.8400498032569885,0.09041844308376312
COCO_val2014_000000046048,0.8743636608123779,0.7273794412612915,0.25290217995643616
COCO_val2014_000000150599,0.8913411498069763,0.7998274564743042,0.13302934169769287
COCO_val2014_000000533548,0.9152450561523438,0.690071702003479,0.2895202934741974
COCO_val2014_000000014108,0.8705974221229553,0.7599601745605469,0.2513338327407837
COCO_val2014_000000002124,0.8883498907089233,0.8077539205551147,0.11202414333820343
COCO_val2014_000000409855,0.9170554280281067,0.8415656685829163,0.09186644852161407
COCO_val2014_000000024104,0.8896690011024475,0.8393149375915527,0.08784489333629608
COCO_val2014_000000195842,0.8965618014335632,0.7211264371871948,0.2804449200630188
COCO_val2014_000000240783,0.8430920243263245,0.7957788705825806,0.14518073201179504
COCO_val2014_000000341645,0.913545548915863,0.7248420715332031,0.33559566736221313
COCO_val2014_000000524822,0.7630426287651062,0.6634951829910278,0.33773595094680786
COCO_val2014_000000329080,0.9133375883102417,0.8254709243774414,0.09517405927181244
COCO_val2014_000000267224,0.8673779964447021,0.7816823720932007,0.1588217318058014
COCO_val2014_000000154423,0.9266257286071777,0.8142786026000977,0.13908052444458008
COCO_val2014_000000136008,0.912311315536499,0.7866142392158508,0.15803498029708862
COCO_val2014_000000178941,0.8951663970947266,0.7589083909988403,0.19169601798057556
COCO_val2014_000000140963,0.7899444699287415,0.6656680107116699,0.3218047618865967
COCO_val2014_000000326702,0.9054505228996277,0.7896118760108948,0.17201738059520721
COCO_val2014_000000536708,0.8542659878730774,0.7002097368240356,0.2893507480621338
COCO_val2014_000000543706,0.8425732851028442,0.8106595277786255,0.11472815275192261
COCO_val2014_000000349130,0.8722282648086548,0.6828454732894897,0.32309335470199585
COCO_val2014_000000001799,0.8815246820449829,0.7695631980895996,0.16828764975070953
COCO_val2014_000000131714,0.9335307478904724,0.8357611894607544,0.11188478022813797
COCO_val2014_000000324008,0.9230634570121765,0.8314884901046753,0.10154859721660614
COCO_val2014_000000427341,0.9352031946182251,0.7649431228637695,0.20506802201271057
COCO_val2014_000000522791,0.7733495235443115,0.6881184577941895,0.307594895362854
COCO_val2014_000000463296,0.7745367288589478,0.7988142967224121,0.16875898838043213
COCO_val2014_000000262940,0.9358238577842712,0.8386878967285156,0.09301263093948364
COCO_val2014_000000116206,0.9313721656799316,0.8482617139816284,0.07862284779548645
COCO_val2014_000000313341,0.8432238101959229,0.7433964610099792,0.21587270498275757
COCO_val2014_000000093763,0.8742101192474365,0.7610945701599121,0.225452721118927
COCO_val2014_000000208423,0.7647900581359863,0.7111958265304565,0.3540390133857727
COCO_val2014_000000408480,0.9386464357376099,0.8489720821380615,0.09034958481788635
COCO_val2014_000000268435,0.9345139861106873,0.5577728152275085,0.5652223825454712
COCO_val2014_000000047603,0.8702574968338013,0.7026622891426086,0.2771094739437103
COCO_val2014_000000578498,0.8704225420951843,0.7881650924682617,0.210386723279953
COCO_val2014_000000003326,0.9446357488632202,0.818769097328186,0.22363972663879395
